   2648.00000       1.56644669E-10   3.00210807E-08   3.00420560E-08   2.99222904E-08
   2646.00000       1.58072236E-10   3.06329007E-08   3.06551797E-08   3.05279748E-08
   2644.00000       1.59499830E-10   3.12577129E-08   3.12813597E-08   3.11463637E-08
   2642.00000       1.60927410E-10   3.18956630E-08   3.19207381E-08   3.17775886E-08
   2640.00000       1.62225205E-10   3.25456604E-08   3.25722311E-08   3.24205907E-08
   2638.00000       1.63523015E-10   3.32078258E-08   3.32359456E-08   3.30754730E-08
   2636.00000       1.64820810E-10   3.38822588E-08   3.39119879E-08   3.37423387E-08
   2634.00000       1.65988834E-10   3.45678330E-08   3.45992284E-08   3.44200792E-08
   2632.00000       1.67156886E-10   3.52646339E-08   3.52977523E-08   3.51087763E-08
   2630.00000       1.68324868E-10   3.59727537E-08   3.60076520E-08   3.58085153E-08
   2628.00000       1.69492906E-10   3.66922706E-08   3.67290127E-08   3.65193742E-08
   2626.00000       1.70660902E-10   3.74232805E-08   3.74619269E-08   3.72414419E-08
   2624.00000       1.71828940E-10   3.81658651E-08   3.82064762E-08   3.79747966E-08
   2622.00000       1.73126763E-10   3.89214172E-08   3.89640640E-08   3.87207919E-08
   2620.00000       1.74294759E-10   3.96887323E-08   3.97334752E-08   3.94782447E-08
   2618.00000       1.75592568E-10   4.04692173E-08   4.05161309E-08   4.02485369E-08
   2616.00000       1.76890363E-10   4.12629824E-08   4.13121377E-08   4.10317575E-08
   2614.00000       1.78188186E-10   4.20701234E-08   4.21216058E-08   4.18280059E-08
   2612.00000       1.79615753E-10   4.28921147E-08   4.29459988E-08   4.26387103E-08
   2610.00000       1.81043319E-10   4.37290737E-08   4.37854482E-08   4.34639844E-08
   2608.00000       1.82600685E-10   4.45825101E-08   4.46414745E-08   4.43052919E-08
   2606.00000       1.84158064E-10   4.54525804E-08   4.55142271E-08   4.51627749E-08
   2604.00000       1.85845200E-10   4.63408334E-08   4.64052725E-08   4.60379397E-08
   2602.00000       1.87532337E-10   4.72474504E-08   4.73147885E-08   4.69309605E-08
   2600.00000       1.89219473E-10   4.81726055E-08   4.82429634E-08   4.78419970E-08
   2598.00000       1.90906610E-10   4.91164656E-08   4.91899605E-08   4.87712093E-08
   2596.00000       1.92593760E-10   5.00792225E-08   5.01559576E-08   4.97187642E-08
   2594.00000       1.94410696E-10   5.10625071E-08   5.11426173E-08   5.06862570E-08
   2592.00000       1.96097846E-10   5.20650367E-08   5.21486463E-08   5.16724263E-08
   2590.00000       1.97784983E-10   5.30869819E-08   5.31742081E-08   5.26774429E-08
   2588.00000       1.99472119E-10   5.41285239E-08   5.42194876E-08   5.37014664E-08
   2586.00000       2.01029485E-10   5.51882984E-08   5.52831203E-08   5.47431718E-08
   2584.00000       2.02716621E-10   5.62679894E-08   5.63667975E-08   5.58041897E-08
   2582.00000       2.04273987E-10   5.73662149E-08   5.74691335E-08   5.68831773E-08
   2580.00000       2.05961137E-10   5.84846802E-08   5.85918407E-08   5.79817829E-08
   2578.00000       2.07518489E-10   5.96219749E-08   5.97335088E-08   5.90986353E-08
   2576.00000       2.09075854E-10   6.07782411E-08   6.08942727E-08   6.02338730E-08
   2574.00000       2.10633219E-10   6.19536351E-08   6.20742853E-08   6.13876239E-08
   2572.00000       2.12320370E-10   6.31498907E-08   6.32753157E-08   6.25615897E-08
   2570.00000       2.13877693E-10   6.43655582E-08   6.44958789E-08   6.37543422E-08
   2568.00000       2.15564858E-10   6.56024142E-08   6.57377797E-08   6.49676011E-08
   2566.00000       2.17251994E-10   6.68606219E-08   6.70011815E-08   6.62015225E-08
   2564.00000       2.18939145E-10   6.81403378E-08   6.82862407E-08   6.74562557E-08
   2562.00000       2.20756052E-10   6.94434021E-08   6.95948117E-08   6.87335842E-08
   2560.00000       2.22573002E-10   7.07700067E-08   7.09270935E-08   7.00336713E-08
   2558.00000       2.24389896E-10   7.21203293E-08   7.22832567E-08   7.13566948E-08
   2556.00000       2.26336602E-10   7.34962811E-08   7.36652339E-08   7.27044878E-08
   2554.00000       2.28283309E-10   7.48980611E-08   7.50732241E-08   7.40772492E-08
   2552.00000       2.30359787E-10   7.63276304E-08   7.65092025E-08   7.54768621E-08
   2550.00000       2.32306493E-10   7.77834614E-08   7.79716345E-08   7.69018556E-08
   2548.00000       2.34382957E-10   7.92675436E-08   7.94625308E-08   7.83541338E-08
   2546.00000       2.36329678E-10   8.07783280E-08   8.09803211E-08   7.98322048E-08
   2544.00000       2.38406156E-10   8.23178112E-08   8.25270234E-08   8.13379728E-08
   2542.00000       2.40352876E-10   8.38844159E-08   8.41010532E-08   8.28699385E-08
   2540.00000       2.42299569E-10   8.54783480E-08   8.57026166E-08   8.44282795E-08
   2538.00000       2.44246290E-10   8.70998065E-08   8.73318982E-08   8.60131735E-08
   2536.00000       2.46192983E-10   8.87489904E-08   8.89891325E-08   8.76248265E-08
   2534.00000       2.48009890E-10   9.04242370E-08   9.06726214E-08   8.92616256E-08
   2532.00000       2.49956611E-10   9.21275998E-08   9.23844325E-08   9.09255462E-08
   2530.00000       2.51773546E-10   9.38573663E-08   9.41228677E-08   9.26149468E-08
   2528.00000       2.53720239E-10   9.56156399E-08   9.58900088E-08   9.43318241E-08
   2526.00000       2.55537147E-10   9.74006795E-08   9.76841363E-08   9.60745155E-08
   2524.00000       2.57483840E-10   9.92145957E-08   9.95073606E-08   9.78450529E-08
   2522.00000       2.59430560E-10   1.01057573E-07   1.01359873E-07   9.96436142E-08
