  0.5660E+03  0.1723E+12  0.3377E+10  0.4855E+03  0.1851E+10  0.1775E+12  0.1181E+08
  0.5680E+03  0.1690E+12  0.3260E+10  0.4280E+03  0.1840E+10  0.1741E+12  0.1166E+08
  0.5700E+03  0.1655E+12  0.3133E+10  0.3727E+03  0.1826E+10  0.1704E+12  0.1055E+08
  0.5720E+03  0.1620E+12  0.3010E+10  0.3230E+03  0.1810E+10  0.1668E+12  0.1066E+08
  0.5740E+03  0.1589E+12  0.2905E+10  0.2829E+03  0.1796E+10  0.1636E+12  0.1175E+08
  0.5760E+03  0.1559E+12  0.2813E+10  0.2502E+03  0.1784E+10  0.1605E+12  0.1174E+08
  0.5780E+03  0.1530E+12  0.2720E+10  0.2210E+03  0.1770E+10  0.1575E+12  0.1180E+08
  0.5800E+03  0.1500E+12  0.2620E+10  0.1926E+03  0.1754E+10  0.1543E+12  0.1069E+08
  0.5820E+03  0.1470E+12  0.2520E+10  0.1670E+03  0.1740E+10  0.1513E+12  0.1128E+08
  0.5840E+03  0.1443E+12  0.2431E+10  0.1465E+03  0.1729E+10  0.1485E+12  0.1206E+08
  0.5860E+03  0.1417E+12  0.2350E+10  0.1298E+03  0.1721E+10  0.1458E+12  0.1236E+08
  0.5880E+03  0.1390E+12  0.2270E+10  0.1150E+03  0.1710E+10  0.1430E+12  0.1153E+08
  0.5900E+03  0.1360E+12  0.2189E+10  0.1005E+03  0.1696E+10  0.1398E+12  0.9596E+07
  0.5920E+03  0.1330E+12  0.2110E+10  0.8730E+02  0.1680E+10  0.1368E+12  0.1006E+08
  0.5940E+03  0.1305E+12  0.2039E+10  0.7660E+02  0.1666E+10  0.1342E+12  0.1167E+08
  0.5960E+03  0.1283E+12  0.1974E+10  0.6786E+02  0.1654E+10  0.1319E+12  0.1322E+08
  0.5980E+03  0.1260E+12  0.1910E+10  0.6010E+02  0.1640E+10  0.1295E+12  0.1226E+08
  0.6000E+03  0.1235E+12  0.1844E+10  0.5264E+02  0.1624E+10  0.1270E+12  0.1133E+08
  0.6020E+03  0.1210E+12  0.1780E+10  0.4590E+02  0.1610E+10  0.1244E+12  0.1059E+08
  0.6040E+03  0.1188E+12  0.1721E+10  0.4037E+02  0.1599E+10  0.1222E+12  0.1264E+08
  0.6060E+03  0.1169E+12  0.1665E+10  0.3578E+02  0.1590E+10  0.1201E+12  0.1315E+08
  0.6080E+03  0.1150E+12  0.1610E+10  0.3170E+02  0.1580E+10  0.1182E+12  0.1445E+08
  0.6100E+03  0.1130E+12  0.1554E+10  0.2780E+02  0.1566E+10  0.1161E+12  0.1250E+08
  0.6120E+03  0.1110E+12  0.1500E+10  0.2430E+02  0.1550E+10  0.1140E+12  0.1211E+08
  0.6140E+03  0.1090E+12  0.1452E+10  0.2144E+02  0.1535E+10  0.1120E+12  0.1242E+08
  0.6160E+03  0.1070E+12  0.1407E+10  0.1905E+02  0.1521E+10  0.1099E+12  0.1150E+08
  0.6180E+03  0.1050E+12  0.1360E+10  0.1690E+02  0.1510E+10  0.1079E+12  0.1197E+08
  0.6200E+03  0.1030E+12  0.1309E+10  0.1480E+02  0.1500E+10  0.1058E+12  0.1120E+08
  0.6220E+03  0.1010E+12  0.1260E+10  0.1290E+02  0.1490E+10  0.1037E+12  0.1156E+08
  0.6240E+03  0.9921E+11  0.1220E+10  0.1137E+02  0.1477E+10  0.1019E+12  0.1184E+08
  0.6260E+03  0.9752E+11  0.1185E+10  0.1013E+02  0.1463E+10  0.1002E+12  0.1308E+08
  0.6280E+03  0.9580E+11  0.1150E+10  0.9020E+01  0.1450E+10  0.9840E+11  0.1214E+08
  0.6300E+03  0.9398E+11  0.1110E+10  0.7933E+01  0.1440E+10  0.9653E+11  0.1154E+08
  0.6320E+03  0.9220E+11  0.1070E+10  0.6940E+01  0.1430E+10  0.9470E+11  0.1147E+08
  0.6340E+03  0.9060E+11  0.1035E+10  0.6127E+01  0.1417E+10  0.9306E+11  0.1232E+08
  0.6360E+03  0.8911E+11  0.1003E+10  0.5453E+01  0.1403E+10  0.9152E+11  0.1277E+08
  0.6380E+03  0.8760E+11  0.9720E+09  0.4850E+01  0.1390E+10  0.8996E+11  0.1251E+08
  0.6400E+03  0.8598E+11  0.9396E+09  0.4267E+01  0.1380E+10  0.8830E+11  0.1179E+08
  0.6420E+03  0.8440E+11  0.9080E+09  0.3740E+01  0.1370E+10  0.8668E+11  0.1202E+08
  0.6440E+03  0.8298E+11  0.8793E+09  0.3309E+01  0.1357E+10  0.8522E+11  0.1317E+08
  0.6460E+03  0.8166E+11  0.8525E+09  0.2952E+01  0.1343E+10  0.8385E+11  0.1369E+08
  0.6480E+03  0.8030E+11  0.8260E+09  0.2630E+01  0.1330E+10  0.8246E+11  0.1300E+08
  0.6500E+03  0.7884E+11  0.7986E+09  0.2316E+01  0.1319E+10  0.8096E+11  0.1157E+08
  0.6520E+03  0.7740E+11  0.7720E+09  0.2030E+01  0.1310E+10  0.7948E+11  0.1156E+08
  0.6540E+03  0.7611E+11  0.7479E+09  0.1796E+01  0.1300E+10  0.7816E+11  0.1314E+08
  0.6560E+03  0.7492E+11  0.7255E+09  0.1603E+01  0.1290E+10  0.7693E+11  0.1411E+08
  0.6580E+03  0.7370E+11  0.7030E+09  0.1430E+01  0.1280E+10  0.7568E+11  0.1344E+08
  0.6600E+03  0.7239E+11  0.6796E+09  0.1263E+01  0.1271E+10  0.7434E+11  0.1195E+08
  0.6620E+03  0.7110E+11  0.6570E+09  0.1110E+01  0.1260E+10  0.7302E+11  0.1190E+08
  0.6640E+03  0.6993E+11  0.6370E+09  0.9833E+00  0.1247E+10  0.7181E+11  0.1312E+08
  0.6660E+03  0.6883E+11  0.6186E+09  0.8768E+00  0.1233E+10  0.7068E+11  0.1408E+08
  0.6680E+03  0.6770E+11  0.6000E+09  0.7810E+00  0.1220E+10  0.6952E+11  0.1333E+08
  0.6700E+03  0.6649E+11  0.5803E+09  0.6890E+00  0.1209E+10  0.6828E+11  0.1192E+08
  0.6720E+03  0.6530E+11  0.5610E+09  0.6060E+00  0.1200E+10  0.6706E+11  0.1174E+08
  0.6740E+03  0.6422E+11  0.5438E+09  0.5376E+00  0.1190E+10  0.6595E+11  0.1270E+08
  0.6760E+03  0.6321E+11  0.5279E+09  0.4805E+00  0.1180E+10  0.6492E+11  0.1363E+08
  0.6780E+03  0.6220E+11  0.5120E+09  0.4290E+00  0.1170E+10  0.6388E+11  0.1354E+08
  0.6800E+03  0.6114E+11  0.4952E+09  0.3792E+00  0.1160E+10  0.6280E+11  0.1307E+08
  0.6820E+03  0.6010E+11  0.4790E+09  0.3340E+00  0.1150E+10  0.6173E+11  0.1294E+08
  0.6840E+03  0.5915E+11  0.4646E+09  0.2966E+00  0.1140E+10  0.6075E+11  0.1364E+08
  0.6860E+03  0.5824E+11  0.4514E+09  0.2652E+00  0.1130E+10  0.5982E+11  0.1392E+08
  0.6880E+03  0.5730E+11  0.4380E+09  0.2370E+00  0.1120E+10  0.5886E+11  0.1316E+08
